step,liquidatorOrders,liquidations,liquidatedPositionNotional,stepLiquidatorRewardsPaid,stepLiquidationPenaltyCollected,stepMarginReturnedFromLiquidation,stepInsuranceFundOutflow,liquidatorRewardsPaid,liquidationPenaltyCollected,marginReturnedFromLiquidation,insuranceFundOutflow
57,0,0,0.0,0.0,0.0,0.0,0.0,474.208,889.14,0.0,223.81129
58,0,0,0.0,0.0,0.0,0.0,0.0,474.208,889.14,0.0,223.81129
59,0,0,0.0,0.0,0.0,0.0,0.0,474.208,889.14,0.0,223.81129
60,0,0,0.0,0.0,0.0,0.0,0.0,474.208,889.14,0.0,223.81129
61,0,0,0.0,0.0,0.0,0.0,0.0,474.208,889.14,0.0,223.81129
62,0,0,0.0,0.0,0.0,0.0,0.0,474.208,889.14,0.0,223.81129
63,0,0,0.0,0.0,0.0,0.0,0.0,474.208,889.14,0.0,223.81129
64,0,0,0.0,0.0,0.0,0.0,0.0,474.208,889.14,0.0,223.81129
65,0,0,0.0,0.0,0.0,0.0,0.0,474.208,889.14,0.0,223.81129
66,0,0,0.0,0.0,0.0,0.0,0.0,474.208,889.14,0.0,223.81129
67,0,0,0.0,0.0,0.0,0.0,0.0,474.208,889.14,0.0,223.81129
68,0,0,0.0,0.0,0.0,0.0,0.0,474.208,889.14,0.0,223.81129
69,0,0,0.0,0.0,0.0,0.0,0.0,474.208,889.14,0.0,223.81129
70,0,0,0.0,0.0,0.0,0.0,0.0,474.208,889.14,0.0,223.81129
71,0,0,0.0,0.0,0.0,0.0,0.0,474.208,889.14,0.0,223.81129
72,0,0,0.0,0.0,0.0,0.0,0.0,474.208,889.14,0.0,223.81129
73,0,0,0.0,0.0,0.0,0.0,0.0,474.208,889.14,0.0,223.81129
74,0,0,0.0,0.0,0.0,0.0,0.0,474.208,889.14,0.0,223.81129
75,0,0,0.0,0.0,0.0,0.0,0.0,474.208,889.14,0.0,223.81129
76,0,0,0.0,0.0,0.0,0.0,0.0,474.208,889.14,0.0,223.81129
77,0,0,0.0,0.0,0.0,0.0,0.0,474.208,889.14,0.0,223.81129
78,0,0,0.0,0.0,0.0,0.0,0.0,474.208,889.14,0.0,223.81129
79,0,0,0.0,0.0,0.0,0.0,0.0,474.208,889.14,0.0,223.81129
80,0,0,0.0,0.0,0.0,0.0,0.0,474.208,889.14,0.0,223.81129
81,0,0,0.0,0.0,0.0,0.0,0.0,474.208,889.14,0.0,223.81129
82,0,0,0.0,0.0,0.0,0.0,0.0,474.208,889.14,0.0,223.81129
83,0,0,0.0,0.0,0.0,0.0,0.0,474.208,889.14,0.0,223.81129
84,0,0,0.0,0.0,0.0,0.0,0.0,474.208,889.14,0.0,223.81129
85,0,0,0.0,0.0,0.0,0.0,0.0,474.208,889.14,0.0,223.81129
86,0,0,0.0,0.0,0.0,0.0,0.0,474.208,889.14,0.0,223.81129
87,0,0,0.0,0.0,0.0,0.0,0.0,474.208,889.14,0.0,223.81129
88,0,0,0.0,0.0,0.0,0.0,0.0,474.208,889.14,0.0,223.81129
89,0,0,0.0,0.0,0.0,0.0,0.0,474.208,889.14,0.0,223.81129
90,0,0,0.0,0.0,0.0,0.0,0.0,474.208,889.14,0.0,223.81129
91,0,0,0.0,0.0,0.0,0.0,0.0,474.208,889.14,0.0,223.81129
92,0,0,0.0,0.0,0.0,0.0,0.0,474.208,889.14,0.0,223.81129
93,0,0,0.0,0.0,0.0,0.0,0.0,474.208,889.14,0.0,223.81129
94,6,6,20703.0,122.592,229.86,0.0,449.272329,596.8,1119.0,0.0,673.083619
95,5,5,49522.0,367.96,689.925,0.0,305.245163,964.76,1808.925,0.0,978.328782
96,0,0,0.0,0.0,0.0,0.0,0.0,964.76,1808.925,0.0,978.328782
97,0,0,0.0,0.0,0.0,0.0,0.0,964.76,1808.925,0.0,978.328782
98,0,0,0.0,0.0,0.0,0.0,0.0,964.76,1808.925,0.0,978.328782
99,0,0,0.0,0.0,0.0,0.0,0.0,964.76,1808.925,0.0,978.328782
100,0,0,0.0,0.0,0.0,0.0,0.0,964.76,1808.925,0.0,978.328782
101,0,0,0.0,0.0,0.0,0.0,0.0,964.76,1808.925,0.0,978.328782
102,0,0,0.0,0.0,0.0,0.0,0.0,964.76,1808.925,0.0,978.328782
103,0,0,0.0,0.0,0.0,0.0,0.0,964.76,1808.925,0.0,978.328782
104,0,0,0.0,0.0,0.0,0.0,0.0,964.76,1808.925,0.0,978.328782
105,0,0,0.0,0.0,0.0,0.0,0.0,964.76,1808.925,0.0,978.328782
106,0,0,0.0,0.0,0.0,0.0,0.0,964.76,1808.925,0.0,978.328782
107,0,0,0.0,0.0,0.0,0.0,0.0,964.76,1808.925,0.0,978.328782
108,0,0,0.0,0.0,0.0,0.0,0.0,964.76,1808.925,0.0,978.328782
109,0,0,0.0,0.0,0.0,0.0,0.0,964.76,1808.925,0.0,978.328782
110,0,0,0.0,0.0,0.0,0.0,0.0,964.76,1808.925,0.0,978.328782
111,0,0,0.0,0.0,0.0,0.0,0.0,964.76,1808.925,0.0,978.328782
112,0,0,0.0,0.0,0.0,0.0,0.0,964.76,1808.925,0.0,978.328782
113,0,0,0.0,0.0,0.0,0.0,0.0,964.76,1808.925,0.0,978.328782
114,0,0,0.0,0.0,0.0,0.0,0.0,964.76,1808.925,0.0,978.328782
115,0,0,0.0,0.0,0.0,0.0,0.0,964.76,1808.925,0.0,978.328782
116,0,0,0.0,0.0,0.0,0.0,0.0,964.76,1808.925,0.0,978.328782
117,0,0,0.0,0.0,0.0,0.0,0.0,964.76,1808.925,0.0,978.328782
118,0,0,0.0,0.0,0.0,0.0,0.0,964.76,1808.925,0.0,978.328782
119,0,0,0.0,0.0,0.0,0.0,0.0,964.76,1808.925,0.0,978.328782
120,0,0,0.0,0.0,0.0,0.0,0.0,964.76,1808.925,0.0,978.328782
121,0,0,0.0,0.0,0.0,0.0,0.0,964.76,1808.925,0.0,978.328782
122,0,0,0.0,0.0,0.0,0.0,0.0,964.76,1808.925,0.0,978.328782
123,0,0,0.0,0.0,0.0,0.0,0.0,964.76,1808.925,0.0,978.328782
124,0,0,0.0,0.0,0.0,0.0,0.0,964.76,1808.925,0.0,978.328782
125,0,0,0.0,0.0,0.0,0.0,0.0,964.76,1808.925,0.0,978.328782
126,0,0,0.0,0.0,0.0,0.0,0.0,964.76,1808.925,0.0,978.328782
127,0,0,0.0,0.0,0.0,0.0,0.0,964.76,1808.925,0.0,978.328782
128,0,0,0.0,0.0,0.0,0.0,0.0,964.76,1808.925,0.0,978.328782
129,0,0,0.0,0.0,0.0,0.0,0.0,964.76,1808.925,0.0,978.328782
130,0,0,0.0,0.0,0.0,0.0,0.0,964.76,1808.925,0.0,978.328782
131,0,0,0.0,0.0,0.0,0.0,0.0,964.76,1808.925,0.0,978.328782
132,0,0,0.0,0.0,0.0,0.0,0.0,964.76,1808.925,0.0,978.328782
133,0,0,0.0,0.0,0.0,0.0,0.0,964.76,1808.925,0.0,978.328782
134,0,0,0.0,0.0,0.0,0.0,0.0,964.76,1808.925,0.0,978.328782
135,0,0,0.0,0.0,0.0,0.0,0.0,964.76,1808.925,0.0,978.328782
136,0,0,0.0,0.0,0.0,0.0,0.0,964.76,1808.925,0.0,978.328782
137,0,0,0.0,0.0,0.0,0.0,0.0,964.76,1808.925,0.0,978.328782
138,0,0,0.0,0.0,0.0,0.0,0.0,964.76,1808.925,0.0,978.328782
139,0,0,0.0,0.0,0.0,0.0,0.0,964.76,1808.925,0.0,978.328782
140,0,0,0.0,0.0,0.0,0.0,0.0,964.76,1808.925,0.0,978.328782
141,0,0,0.0,0.0,0.0,0.0,0.0,964.76,1808.925,0.0,978.328782
142,4,4,11048.0,49.184,92.22,0.0,398.823842,1013.944,1901.145,0.0,1377.152624
143,1,1,2451.0,19.608,36.765,0.0,0.0,1033.552,1937.91,0.0,1377.152624
144,0,0,0.0,0.0,0.0,0.0,0.0,1033.552,1937.91,0.0,1377.152624
145,1,1,999.0,0.0,0.0,0.0,80.13428,1033.552,1937.91,0.0,1457.286904
146,0,0,0.0,0.0,0.0,0.0,0.0,1033.552,1937.91,0.0,1457.286904
147,7,7,35001.0,32.776,61.455,0.0,2536.690312,1066.328,1999.365,0.0,3993.977216
148,0,0,0.0,0.0,0.0,0.0,0.0,1066.328,1999.365,0.0,3993.977216
149,0,0,0.0,0.0,0.0,0.0,0.0,1066.328,1999.365,0.0,3993.977216
150,0,0,0.0,0.0,0.0,0.0,0.0,1066.328,1999.365,0.0,3993.977216
151,0,0,0.0,0.0,0.0,0.0,0.0,1066.328,1999.365,0.0,3993.977216
152,0,0,0.0,0.0,0.0,0.0,0.0,1066.328,1999.365,0.0,3993.977216
153,0,0,0.0,0.0,0.0,0.0,0.0,1066.328,1999.365,0.0,3993.977216
154,0,0,0.0,0.0,0.0,0.0,0.0,1066.328,1999.365,0.0,3993.977216
155,0,0,0.0,0.0,0.0,0.0,0.0,1066.328,1999.365,0.0,3993.977216
156,0,0,0.0,0.0,0.0,0.0,0.0,1066.328,1999.365,0.0,3993.977216
157,0,0,0.0,0.0,0.0,0.0,0.0,1066.328,1999.365,0.0,3993.977216
158,0,0,0.0,0.0,0.0,0.0,0.0,1066.328,1999.365,0.0,3993.977216
159,0,0,0.0,0.0,0.0,0.0,0.0,1066.328,1999.365,0.0,3993.977216
160,0,0,0.0,0.0,0.0,0.0,0.0,1066.328,1999.365,0.0,3993.977216
161,0,0,0.0,0.0,0.0,0.0,0.0,1066.328,1999.365,0.0,3993.977216
162,0,0,0.0,0.0,0.0,0.0,0.0,1066.328,1999.365,0.0,3993.977216
163,0,0,0.0,0.0,0.0,0.0,0.0,1066.328,1999.365,0.0,3993.977216
164,0,0,0.0,0.0,0.0,0.0,0.0,1066.328,1999.365,0.0,3993.977216
165,0,0,0.0,0.0,0.0,0.0,0.0,1066.328,1999.365,0.0,3993.977216
166,0,0,0.0,0.0,0.0,0.0,0.0,1066.328,1999.365,0.0,3993.977216
167,0,0,0.0,0.0,0.0,0.0,0.0,1066.328,1999.365,0.0,3993.977216
168,0,0,0.0,0.0,0.0,0.0,0.0,1066.328,1999.365,0.0,3993.977216
169,0,0,0.0,0.0,0.0,0.0,0.0,1066.328,1999.365,0.0,3993.977216
170,0,0,0.0,0.0,0.0,0.0,0.0,1066.328,1999.365,0.0,3993.977216
171,0,0,0.0,0.0,0.0,0.0,0.0,1066.328,1999.365,0.0,3993.977216
172,0,0,0.0,0.0,0.0,0.0,0.0,1066.328,1999.365,0.0,3993.977216
173,0,0,0.0,0.0,0.0,0.0,0.0,1066.328,1999.365,0.0,3993.977216
174,0,0,0.0,0.0,0.0,0.0,0.0,1066.328,1999.365,0.0,3993.977216
175,0,0,0.0,0.0,0.0,0.0,0.0,1066.328,1999.365,0.0,3993.977216
176,0,0,0.0,0.0,0.0,0.0,0.0,1066.328,1999.365,0.0,3993.977216
177,0,0,0.0,0.0,0.0,0.0,0.0,1066.328,1999.365,0.0,3993.977216
178,0,0,0.0,0.0,0.0,0.0,0.0,1066.328,1999.365,0.0,3993.977216
179,0,0,0.0,0.0,0.0,0.0,0.0,1066.328,1999.365,0.0,3993.977216
180,0,0,0.0,0.0,0.0,0.0,0.0,1066.328,1999.365,0.0,3993.977216
181,0,0,0.0,0.0,0.0,0.0,0.0,1066.328,1999.365,0.0,3993.977216
182,0,0,0.0,0.0,0.0,0.0,0.0,1066.328,1999.365,0.0,3993.977216
183,0,0,0.0,0.0,0.0,0.0,0.0,1066.328,1999.365,0.0,3993.977216
184,0,0,0.0,0.0,0.0,0.0,0.0,1066.328,1999.365,0.0,3993.977216
185,0,0,0.0,0.0,0.0,0.0,0.0,1066.328,1999.365,0.0,3993.977216
186,0,0,0.0,0.0,0.0,0.0,0.0,1066.328,1999.365,0.0,3993.977216
187,0,0,0.0,0.0,0.0,0.0,0.0,1066.328,1999.365,0.0,3993.977216
188,0,0,0.0,0.0,0.0,0.0,0.0,1066.328,1999.365,0.0,3993.977216
189,0,0,0.0,0.0,0.0,0.0,0.0,1066.328,1999.365,0.0,3993.977216
190,0,0,0.0,0.0,0.0,0.0,0.0,1066.328,1999.365,0.0,3993.977216
191,0,0,0.0,0.0,0.0,0.0,0.0,1066.328,1999.365,0.0,3993.977216
192,0,0,0.0,0.0,0.0,0.0,0.0,1066.328,1999.365,0.0,3993.977216
193,0,0,0.0,0.0,0.0,0.0,0.0,1066.328,1999.365,0.0,3993.977216
194,0,0,0.0,0.0,0.0,0.0,0.0,1066.328,1999.365,0.0,3993.977216
195,0,0,0.0,0.0,0.0,0.0,0.0,1066.328,1999.365,0.0,3993.977216
196,0,0,0.0,0.0,0.0,0.0,0.0,1066.328,1999.365,0.0,3993.977216
197,0,0,0.0,0.0,0.0,0.0,0.0,1066.328,1999.365,0.0,3993.977216
198,0,0,0.0,0.0,0.0,0.0,0.0,1066.328,1999.365,0.0,3993.977216
199,0,0,0.0,0.0,0.0,0.0,0.0,1066.328,1999.365,0.0,3993.977216
200,0,0,0.0,0.0,0.0,0.0,0.0,1066.328,1999.365,0.0,3993.977216
201,0,0,0.0,0.0,0.0,0.0,0.0,1066.328,1999.365,0.0,3993.977216
202,0,0,0.0,0.0,0.0,0.0,0.0,1066.328,1999.365,0.0,3993.977216
203,0,0,0.0,0.0,0.0,0.0,0.0,1066.328,1999.365,0.0,3993.977216
204,0,0,0.0,0.0,0.0,0.0,0.0,1066.328,1999.365,0.0,3993.977216
205,0,0,0.0,0.0,0.0,0.0,0.0,1066.328,1999.365,0.0,3993.977216
206,0,0,0.0,0.0,0.0,0.0,0.0,1066.328,1999.365,0.0,3993.977216
207,0,0,0.0,0.0,0.0,0.0,0.0,1066.328,1999.365,0.0,3993.977216
208,0,0,0.0,0.0,0.0,0.0,0.0,1066.328,1999.365,0.0,3993.977216
209,0,0,0.0,0.0,0.0,0.0,0.0,1066.328,1999.365,0.0,3993.977216
210,0,0,0.0,0.0,0.0,0.0,0.0,1066.328,1999.365,0.0,3993.977216
211,0,0,0.0,0.0,0.0,0.0,0.0,1066.328,1999.365,0.0,3993.977216
212,0,0,0.0,0.0,0.0,0.0,0.0,1066.328,1999.365,0.0,3993.977216
213,0,0,0.0,0.0,0.0,0.0,0.0,1066.328,1999.365,0.0,3993.977216
214,0,0,0.0,0.0,0.0,0.0,0.0,1066.328,1999.365,0.0,3993.977216
215,0,0,0.0,0.0,0.0,0.0,0.0,1066.328,1999.365,0.0,3993.977216
216,0,0,0.0,0.0,0.0,0.0,0.0,1066.328,1999.365,0.0,3993.977216
217,0,0,0.0,0.0,0.0,0.0,0.0,1066.328,1999.365,0.0,3993.977216
218,0,0,0.0,0.0,0.0,0.0,0.0,1066.328,1999.365,0.0,3993.977216
219,0,0,0.0,0.0,0.0,0.0,0.0,1066.328,1999.365,0.0,3993.977216
220,0,0,0.0,0.0,0.0,0.0,0.0,1066.328,1999.365,0.0,3993.977216
221,0,0,0.0,0.0,0.0,0.0,0.0,1066.328,1999.365,0.0,3993.977216
222,0,0,0.0,0.0,0.0,0.0,0.0,1066.328,1999.365,0.0,3993.977216
223,0,0,0.0,0.0,0.0,0.0,0.0,1066.328,1999.365,0.0,3993.977216
224,0,0,0.0,0.0,0.0,0.0,0.0,1066.328,1999.365,0.0,3993.977216
225,0,0,0.0,0.0,0.0,0.0,0.0,1066.328,1999.365,0.0,3993.977216
226,0,0,0.0,0.0,0.0,0.0,0.0,1066.328,1999.365,0.0,3993.977216
227,1,1,833.0,6.664,12.495,0.0,0.0,1072.992,2011.86,0.0,3993.977216
228,1,1,2007.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,3993.977216
229,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,3993.977216
230,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,3993.977216
231,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,3993.977216
232,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,3993.977216
233,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,3993.977216
234,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,3993.977216
235,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,3993.977216
236,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,3993.977216
237,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,3993.977216
238,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,3993.977216
239,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,3993.977216
240,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,3993.977216
241,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,3993.977216
242,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,3993.977216
243,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,3993.977216
244,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,3993.977216
245,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,3993.977216
246,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,3993.977216
247,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,3993.977216
248,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,3993.977216
249,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,3993.977216
250,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,3993.977216
251,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,3993.977216
252,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,3993.977216
253,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,3993.977216
254,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,3993.977216
255,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,3993.977216
256,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,3993.977216
257,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,3993.977216
258,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,3993.977216
259,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,3993.977216
260,1,1,3111.0,0.0,0.0,0.0,249.273924,1072.992,2011.86,0.0,4243.25114
261,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.25114
262,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.25114
263,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.25114
264,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.25114
265,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.25114
266,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.25114
267,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.25114
268,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.25114
269,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.25114
270,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.25114
271,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.25114
272,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.25114
273,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.25114
274,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.25114
275,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.25114
276,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.25114
277,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.25114
278,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.25114
279,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.25114
280,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.25114
281,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.25114
282,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.25114
283,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.25114
284,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.25114
285,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.25114
286,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.25114
287,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.25114
288,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.25114
289,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.25114
290,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.25114
291,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.25114
292,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.25114
293,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.25114
294,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.25114
295,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.25114
296,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.25114
297,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.25114
298,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.25114
299,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.25114
300,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.25114
301,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.25114
302,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.25114
303,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.25114
304,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.25114
305,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.25114
